windspeed,date
1.733857997,2021-01-31 15:00:00
2.149276901,2021-01-31 16:00:00
1.86044767,2021-01-31 17:00:00
2.150167581,2021-01-31 18:00:00
2.252765532,2021-01-31 19:00:00
2.126095809,2021-01-31 20:00:00
1.81149041,2021-01-31 21:00:00
1.214442504,2021-01-31 22:00:00
0.687312144,2021-01-31 23:00:00
0.921759694,2021-02-01 00:00:00
1.229413482,2021-02-01 01:00:00
1.407637013,2021-02-01 02:00:00
1.518872784,2021-02-01 03:00:00
1.472023546,2021-02-01 04:00:00
1.425964717,2021-02-01 05:00:00
1.445059184,2021-02-01 06:00:00
1.188270057,2021-02-01 07:00:00
0.985033301,2021-02-01 08:00:00
0.768683919,2021-02-01 09:00:00
0.209723718,2021-02-01 10:00:00
0.763875306,2021-02-01 11:00:00
1.229632124,2021-02-01 12:00:00
1.525454071,2021-02-01 13:00:00
1.962511857,2021-02-01 14:00:00
2.924862256,2021-02-01 15:00:00
3.427598677,2021-02-01 16:00:00
2.183184263,2021-02-01 17:00:00
2.743149303,2021-02-01 18:00:00
2.371709504,2021-02-01 19:00:00
1.964986372,2021-02-01 20:00:00
1.652576785,2021-02-01 21:00:00
1.349977366,2021-02-01 22:00:00
1.26415038,2021-02-01 23:00:00
1.089185059,2021-02-02 00:00:00
0.335488169,2021-02-02 01:00:00
0.288956149,2021-02-02 02:00:00
1.080817846,2021-02-02 03:00:00
1.481617385,2021-02-02 04:00:00
1.725492027,2021-02-02 05:00:00
1.628817851,2021-02-02 06:00:00
1.649201861,2021-02-02 07:00:00
1.964965873,2021-02-02 08:00:00
1.579625543,2021-02-02 09:00:00
1.377931779,2021-02-02 10:00:00
1.232748039,2021-02-02 11:00:00
1.10883797,2021-02-02 12:00:00
1.139506921,2021-02-02 13:00:00
1.200588662,2021-02-02 14:00:00
0.890438129,2021-02-02 15:00:00
0.474971833,2021-02-02 16:00:00
1.426848962,2021-02-02 17:00:00
1.3937687,2021-02-02 18:00:00
1.781009674,2021-02-02 19:00:00
1.755930216,2021-02-02 20:00:00
1.179430084,2021-02-02 21:00:00
1.73114235,2021-02-02 22:00:00
1.529115191,2021-02-02 23:00:00
1.039827977,2021-02-03 00:00:00
1.098316993,2021-02-03 01:00:00
0.955535493,2021-02-03 02:00:00
1.127770123,2021-02-03 03:00:00
1.357031774,2021-02-03 04:00:00
1.643916519,2021-02-03 05:00:00
1.525404837,2021-02-03 06:00:00
1.585517883,2021-02-03 07:00:00
1.377525516,2021-02-03 08:00:00
0.957202554,2021-02-03 09:00:00
1.086171855,2021-02-03 10:00:00
1.302147078,2021-02-03 11:00:00
1.429542402,2021-02-03 12:00:00
1.908083667,2021-02-03 13:00:00
2.2732226,2021-02-03 14:00:00
2.846996126,2021-02-03 15:00:00
3.300956146,2021-02-03 16:00:00
2.370723808,2021-02-03 17:00:00
2.969620582,2021-02-03 18:00:00
2.399361981,2021-02-03 19:00:00
2.186782901,2021-02-03 20:00:00
1.584582931,2021-02-03 21:00:00
0.793628157,2021-02-03 22:00:00
0.745139667,2021-02-03 23:00:00
0.826866459,2021-02-04 00:00:00
0.855399053,2021-02-04 01:00:00
0.620524101,2021-02-04 02:00:00
0.533840545,2021-02-04 03:00:00
0.629335872,2021-02-04 04:00:00
1.126974425,2021-02-04 05:00:00
1.082168504,2021-02-04 06:00:00
1.176746158,2021-02-04 07:00:00
0.6458717,2021-02-04 08:00:00
0.054420911,2021-02-04 09:00:00
0.82407953,2021-02-04 10:00:00
1.050871527,2021-02-04 11:00:00
1.233569282,2021-02-04 12:00:00
1.82855804,2021-02-04 13:00:00
2.766052436,2021-02-04 14:00:00
3.202892955,2021-02-04 15:00:00
3.187525043,2021-02-04 16:00:00
1.874370611,2021-02-04 17:00:00
2.484318615,2021-02-04 18:00:00
2.257178006,2021-02-04 19:00:00
1.606032832,2021-02-04 20:00:00
1.738828184,2021-02-04 21:00:00
2.123859954,2021-02-04 22:00:00
1.686392392,2021-02-04 23:00:00
1.327902519,2021-02-05 00:00:00
1.3790852,2021-02-05 01:00:00
1.665961419,2021-02-05 02:00:00
1.769934884,2021-02-05 03:00:00
1.604307813,2021-02-05 04:00:00
1.874667029,2021-02-05 05:00:00
1.917829195,2021-02-05 06:00:00
1.871713176,2021-02-05 07:00:00
1.921614246,2021-02-05 08:00:00
1.344544998,2021-02-05 09:00:00
1.273710149,2021-02-05 10:00:00
1.505397598,2021-02-05 11:00:00
1.87009593,2021-02-05 12:00:00
2.115157124,2021-02-05 13:00:00
1.944397961,2021-02-05 14:00:00
1.260541324,2021-02-05 15:00:00
0.197566065,2021-02-05 16:00:00
1.865637294,2021-02-05 17:00:00
2.910691486,2021-02-05 18:00:00
3.269565909,2021-02-05 19:00:00
3.02534394,2021-02-05 20:00:00
2.72829489,2021-02-05 21:00:00
2.272002471,2021-02-05 22:00:00
1.894117095,2021-02-05 23:00:00
1.712101739,2021-02-06 00:00:00
1.56637816,2021-02-06 01:00:00
1.481808598,2021-02-06 02:00:00
1.412764222,2021-02-06 03:00:00
1.145463088,2021-02-06 04:00:00
0.98793032,2021-02-06 05:00:00
1.237627448,2021-02-06 06:00:00
0.909503516,2021-02-06 07:00:00
1.096818922,2021-02-06 08:00:00
0.680683437,2021-02-06 09:00:00
1.261797006,2021-02-06 10:00:00
1.759333387,2021-02-06 11:00:00
1.815854166,2021-02-06 12:00:00
2.39598644,2021-02-06 13:00:00
2.951454225,2021-02-06 14:00:00
3.159120764,2021-02-06 15:00:00
3.073064696,2021-02-06 16:00:00
2.772877086,2021-02-06 17:00:00
2.628680319,2021-02-06 18:00:00
2.417304504,2021-02-06 19:00:00
2.139422253,2021-02-06 20:00:00
1.769138315,2021-02-06 21:00:00
1.6432097,2021-02-06 22:00:00
1.712665706,2021-02-06 23:00:00
1.592052581,2021-02-07 00:00:00
1.379413208,2021-02-07 01:00:00
1.324361809,2021-02-07 02:00:00
1.138874142,2021-02-07 03:00:00
1.234449243,2021-02-07 04:00:00
1.167112745,2021-02-07 05:00:00
0.953701171,2021-02-07 06:00:00
0.707589768,2021-02-07 07:00:00
0.59450349,2021-02-07 08:00:00
0.555019402,2021-02-07 09:00:00
0.651732182,2021-02-07 10:00:00
0.701905495,2021-02-07 11:00:00
0.703121953,2021-02-07 12:00:00
0.623105393,2021-02-07 13:00:00
0.412950458,2021-02-07 14:00:00
0.477438809,2021-02-07 15:00:00
0.893079952,2021-02-07 16:00:00
0.844003213,2021-02-07 17:00:00
0.906997333,2021-02-07 18:00:00
1.228216854,2021-02-07 19:00:00
1.713139519,2021-02-07 20:00:00
1.749300306,2021-02-07 21:00:00
1.665931697,2021-02-07 22:00:00
1.657384784,2021-02-07 23:00:00
1.696762475,2021-02-08 00:00:00
1.325422407,2021-02-08 01:00:00
0.863844318,2021-02-08 02:00:00
0.754149852,2021-02-08 03:00:00
0.824082468,2021-02-08 04:00:00
1.100221625,2021-02-08 05:00:00
1.35279141,2021-02-08 06:00:00
1.250563256,2021-02-08 07:00:00
1.145025175,2021-02-08 08:00:00
0.762235875,2021-02-08 09:00:00
0.439619175,2021-02-08 10:00:00
0.771516945,2021-02-08 11:00:00
0.81096236,2021-02-08 12:00:00
0.568874491,2021-02-08 13:00:00
0.734885533,2021-02-08 14:00:00
1.174177356,2021-02-08 15:00:00
1.559458687,2021-02-08 16:00:00
2.206423392,2021-02-08 17:00:00
2.445430778,2021-02-08 18:00:00
2.016074329,2021-02-08 19:00:00
1.578909788,2021-02-08 20:00:00
1.861546987,2021-02-08 21:00:00
1.693091254,2021-02-08 22:00:00
1.433800661,2021-02-08 23:00:00
1.281563712,2021-02-09 00:00:00
1.167063638,2021-02-09 01:00:00
1.425364605,2021-02-09 02:00:00
1.567882485,2021-02-09 03:00:00
1.632785027,2021-02-09 04:00:00
1.646360038,2021-02-09 05:00:00
1.500780411,2021-02-09 06:00:00
1.437002157,2021-02-09 07:00:00
1.656682397,2021-02-09 08:00:00
1.260653573,2021-02-09 09:00:00
0.992413622,2021-02-09 10:00:00
0.92287197,2021-02-09 11:00:00
0.745194026,2021-02-09 12:00:00
0.553684804,2021-02-09 13:00:00
0.126329614,2021-02-09 14:00:00
0.566002548,2021-02-09 15:00:00
1.01676473,2021-02-09 16:00:00
1.633763423,2021-02-09 17:00:00
1.701272584,2021-02-09 18:00:00
1.674945368,2021-02-09 19:00:00
1.611354031,2021-02-09 20:00:00
1.761964478,2021-02-09 21:00:00
1.87529892,2021-02-09 22:00:00
2.010287004,2021-02-09 23:00:00
1.983648157,2021-02-10 00:00:00
1.965650097,2021-02-10 01:00:00
1.988829595,2021-02-10 02:00:00
1.998125048,2021-02-10 03:00:00
2.007171122,2021-02-10 04:00:00
2.142504398,2021-02-10 05:00:00
1.856212712,2021-02-10 06:00:00
1.707614554,2021-02-10 07:00:00
1.305746199,2021-02-10 08:00:00
0.74364292,2021-02-10 09:00:00
0.185187305,2021-02-10 10:00:00
0.114735767,2021-02-10 11:00:00
0.503013667,2021-02-10 12:00:00
1.083802327,2021-02-10 13:00:00
1.305231613,2021-02-10 14:00:00
1.328391754,2021-02-10 15:00:00
1.218107346,2021-02-10 16:00:00
2.199969674,2021-02-10 17:00:00
0.397079783,2021-02-10 18:00:00
1.14980094,2021-02-10 19:00:00
1.43843801,2021-02-10 20:00:00
1.550274305,2021-02-10 21:00:00
1.444596852,2021-02-10 22:00:00
0.657754575,2021-02-10 23:00:00
2.307467241,2021-02-11 00:00:00
1.622080885,2021-02-11 01:00:00
1.783098225,2021-02-11 02:00:00
1.875268989,2021-02-11 03:00:00
2.038388392,2021-02-11 04:00:00
1.987742561,2021-02-11 05:00:00
1.475706845,2021-02-11 06:00:00
1.697497189,2021-02-11 07:00:00
2.064648176,2021-02-11 08:00:00
1.666552417,2021-02-11 09:00:00
2.010629293,2021-02-11 10:00:00
2.184274012,2021-02-11 11:00:00
2.051782129,2021-02-11 12:00:00
2.037436229,2021-02-11 13:00:00
2.049346148,2021-02-11 14:00:00
1.920788684,2021-02-11 15:00:00
1.944578769,2021-02-11 16:00:00
2.159442498,2021-02-11 17:00:00
2.851033341,2021-02-11 18:00:00
3.177819101,2021-02-11 19:00:00
3.547828793,2021-02-11 20:00:00
3.143090864,2021-02-11 21:00:00
2.789826747,2021-02-11 22:00:00
2.486294662,2021-02-11 23:00:00
2.355187311,2021-02-12 00:00:00
2.225737598,2021-02-12 01:00:00
2.01017788,2021-02-12 02:00:00
1.922471111,2021-02-12 03:00:00
1.906219686,2021-02-12 04:00:00
1.796382707,2021-02-12 05:00:00
1.714861962,2021-02-12 06:00:00
1.534563856,2021-02-12 07:00:00
1.14415913,2021-02-12 08:00:00
0.387491889,2021-02-12 09:00:00
0.951027211,2021-02-12 10:00:00
1.578866281,2021-02-12 11:00:00
2.172320754,2021-02-12 12:00:00
3.211637485,2021-02-12 13:00:00
3.83187644,2021-02-12 14:00:00
4.318347669,2021-02-12 15:00:00
3.764594643,2021-02-12 16:00:00
3.290591404,2021-02-12 17:00:00
3.24306415,2021-02-12 18:00:00
2.706811214,2021-02-12 19:00:00
2.870842845,2021-02-12 20:00:00
1.967768451,2021-02-12 21:00:00
0.572280218,2021-02-12 22:00:00
0.973757796,2021-02-12 23:00:00
1.368047626,2021-02-13 00:00:00
1.893237921,2021-02-13 01:00:00
2.378949536,2021-02-13 02:00:00
2.121162995,2021-02-13 03:00:00
1.854174097,2021-02-13 04:00:00
1.879609824,2021-02-13 05:00:00
1.663440564,2021-02-13 06:00:00
1.66477599,2021-02-13 07:00:00
1.936708145,2021-02-13 08:00:00
1.592785439,2021-02-13 09:00:00
1.832220113,2021-02-13 10:00:00
2.493645346,2021-02-13 11:00:00
3.141915652,2021-02-13 12:00:00
3.68851374,2021-02-13 13:00:00
4.124998962,2021-02-13 14:00:00
4.523139028,2021-02-13 15:00:00
4.071653971,2021-02-13 16:00:00
2.554101519,2021-02-13 17:00:00
2.608582069,2021-02-13 18:00:00
1.988118357,2021-02-13 19:00:00
1.771739322,2021-02-13 20:00:00
2.429962372,2021-02-13 21:00:00
2.490412717,2021-02-13 22:00:00
2.371468857,2021-02-13 23:00:00
2.230726291,2021-02-14 00:00:00
2.210055586,2021-02-14 01:00:00
2.107547758,2021-02-14 02:00:00
2.001814264,2021-02-14 03:00:00
1.930729617,2021-02-14 04:00:00
1.849878071,2021-02-14 05:00:00
1.840720391,2021-02-14 06:00:00
1.750328607,2021-02-14 07:00:00
1.26093991,2021-02-14 08:00:00
0.289470741,2021-02-14 09:00:00
1.625246232,2021-02-14 10:00:00
2.85673204,2021-02-14 11:00:00
4.504638207,2021-02-14 12:00:00
5.717862381,2021-02-14 13:00:00
6.422941747,2021-02-14 14:00:00
6.622742841,2021-02-14 15:00:00
6.186714649,2021-02-14 16:00:00
4.222718923,2021-02-14 17:00:00
2.825233765,2021-02-14 18:00:00
2.795905335,2021-02-14 19:00:00
2.88340915,2021-02-14 20:00:00
2.802562243,2021-02-14 21:00:00
2.157051679,2021-02-14 22:00:00
1.921108935,2021-02-14 23:00:00
1.777703036,2021-02-15 00:00:00
1.48946871,2021-02-15 01:00:00
1.288007759,2021-02-15 02:00:00
1.131242599,2021-02-15 03:00:00
1.082410944,2021-02-15 04:00:00
0.974119898,2021-02-15 05:00:00
0.633561693,2021-02-15 06:00:00
0.52817438,2021-02-15 07:00:00
0.548353262,2021-02-15 08:00:00
0.32364248,2021-02-15 09:00:00
0.581403602,2021-02-15 10:00:00
1.034986517,2021-02-15 11:00:00
1.197761041,2021-02-15 12:00:00
0.825056374,2021-02-15 13:00:00
0.248778145,2021-02-15 14:00:00
0.801461218,2021-02-15 15:00:00
1.695355049,2021-02-15 16:00:00
1.874027364,2021-02-15 17:00:00
2.692618609,2021-02-15 18:00:00
3.322587335,2021-02-15 19:00:00
3.090346734,2021-02-15 20:00:00
2.385184773,2021-02-15 21:00:00
1.904458354,2021-02-15 22:00:00
1.676476717,2021-02-15 23:00:00
1.749181803,2021-02-16 00:00:00
1.815185182,2021-02-16 01:00:00
1.75059286,2021-02-16 02:00:00
1.683766423,2021-02-16 03:00:00
1.722925315,2021-02-16 04:00:00
1.444126354,2021-02-16 05:00:00
1.149037802,2021-02-16 06:00:00
0.927934589,2021-02-16 07:00:00
0.602454436,2021-02-16 08:00:00
0.236769939,2021-02-16 09:00:00
0.637748487,2021-02-16 10:00:00
0.894282316,2021-02-16 11:00:00
0.933008523,2021-02-16 12:00:00
1.315724355,2021-02-16 13:00:00
1.603962825,2021-02-16 14:00:00
14.897045380375651,2021-02-16 15:00:00
2.034300636,2021-02-16 16:00:00
1.309948838,2021-02-16 17:00:00
2.49631842,2021-02-16 18:00:00
2.879447146,2021-02-16 19:00:00
3.037676217,2021-02-16 20:00:00
2.611889004,2021-02-16 21:00:00
2.222802409,2021-02-16 22:00:00
1.893130316,2021-02-16 23:00:00
1.827827669,2021-02-17 00:00:00
1.836037831,2021-02-17 01:00:00
1.533002207,2021-02-17 02:00:00
1.172376189,2021-02-17 03:00:00
1.021865877,2021-02-17 04:00:00
1.08812718,2021-02-17 05:00:00
1.236584726,2021-02-17 06:00:00
0.735290674,2021-02-17 07:00:00
0.51351584,2021-02-17 08:00:00
0.193451089,2021-02-17 09:00:00
0.26163759,2021-02-17 10:00:00
0.333986557,2021-02-17 11:00:00
0.785314824,2021-02-17 12:00:00
1.23760313,2021-02-17 13:00:00
1.610086304,2021-02-17 14:00:00
1.881018658,2021-02-17 15:00:00
1.714810381,2021-02-17 16:00:00
1.574393865,2021-02-17 17:00:00
1.50680679,2021-02-17 18:00:00
1.04038854,2021-02-17 19:00:00
0.610184544,2021-02-17 20:00:00
0.954246708,2021-02-17 21:00:00
1.225680382,2021-02-17 22:00:00
1.448212591,2021-02-17 23:00:00
1.583326766,2021-02-18 00:00:00
1.616194697,2021-02-18 01:00:00
1.745668856,2021-02-18 02:00:00
1.577130878,2021-02-18 03:00:00
1.491248634,2021-02-18 04:00:00
1.588754794,2021-02-18 05:00:00
1.767390381,2021-02-18 06:00:00
1.733955052,2021-02-18 07:00:00
1.485019109,2021-02-18 08:00:00
1.092756036,2021-02-18 09:00:00
1.313094437,2021-02-18 10:00:00
2.057481905,2021-02-18 11:00:00
3.300733139,2021-02-18 12:00:00
3.653629385,2021-02-18 13:00:00
3.220696337,2021-02-18 14:00:00
2.67891232,2021-02-18 15:00:00
2.050590688,2021-02-18 16:00:00
0.935544177,2021-02-18 17:00:00
1.775019936,2021-02-18 18:00:00
2.486382078,2021-02-18 19:00:00
2.783372223,2021-02-18 20:00:00
2.579962376,2021-02-18 21:00:00
2.29065188,2021-02-18 22:00:00
1.996986504,2021-02-18 23:00:00
1.745223704,2021-02-19 00:00:00
1.665013085,2021-02-19 01:00:00
1.680528649,2021-02-19 02:00:00
1.689332235,2021-02-19 03:00:00
1.723846307,2021-02-19 04:00:00
1.88218719,2021-02-19 05:00:00
1.826844428,2021-02-19 06:00:00
1.749354113,2021-02-19 07:00:00
1.713181338,2021-02-19 08:00:00
1.14365059,2021-02-19 09:00:00
0.969700429,2021-02-19 10:00:00
1.402538151,2021-02-19 11:00:00
1.890598404,2021-02-19 12:00:00
2.38321234,2021-02-19 13:00:00
2.385785525,2021-02-19 14:00:00
1.903835432,2021-02-19 15:00:00
1.057976393,2021-02-19 16:00:00
1.394751654,2021-02-19 17:00:00
2.935612381,2021-02-19 18:00:00
3.663560665,2021-02-19 19:00:00
3.501088955,2021-02-19 20:00:00
2.932378735,2021-02-19 21:00:00
2.652941082,2021-02-19 22:00:00
2.457149514,2021-02-19 23:00:00
2.280056264,2021-02-20 00:00:00
2.043453646,2021-02-20 01:00:00
1.816424515,2021-02-20 02:00:00
1.761413145,2021-02-20 03:00:00
1.809724337,2021-02-20 04:00:00
1.856807092,2021-02-20 05:00:00
2.043130255,2021-02-20 06:00:00
2.08745755,2021-02-20 07:00:00
2.129590414,2021-02-20 08:00:00
1.776767927,2021-02-20 09:00:00
1.672773585,2021-02-20 10:00:00
1.777695588,2021-02-20 11:00:00
2.311836219,2021-02-20 12:00:00
4.411766152,2021-02-20 13:00:00
4.481023166,2021-02-20 14:00:00
4.265913678,2021-02-20 15:00:00
3.46100729,2021-02-20 16:00:00
2.695551529,2021-02-20 17:00:00
2.011816196,2021-02-20 18:00:00
1.66267156,2021-02-20 19:00:00
1.221894944,2021-02-20 20:00:00
1.114207926,2021-02-20 21:00:00
1.295631147,2021-02-20 22:00:00
1.382724718,2021-02-20 23:00:00
1.507481608,2021-02-21 00:00:00
1.473272971,2021-02-21 01:00:00
1.604871581,2021-02-21 02:00:00
1.93700017,2021-02-21 03:00:00
1.796874034,2021-02-21 04:00:00
1.391934664,2021-02-21 05:00:00
1.347115586,2021-02-21 06:00:00
1.538219329,2021-02-21 07:00:00
1.420346131,2021-02-21 08:00:00
1.158540595,2021-02-21 09:00:00
0.378176587,2021-02-21 10:00:00
0.666392546,2021-02-21 11:00:00
0.871390069,2021-02-21 12:00:00
1.008069822,2021-02-21 13:00:00
0.995198322,2021-02-21 14:00:00
1.065885925,2021-02-21 15:00:00
1.287567262,2021-02-21 16:00:00
2.015437931,2021-02-21 17:00:00
1.859298436,2021-02-21 18:00:00
1.764962878,2021-02-21 19:00:00
1.930922705,2021-02-21 20:00:00
2.142188277,2021-02-21 21:00:00
2.081628387,2021-02-21 22:00:00
2.051843864,2021-02-21 23:00:00
1.720496413,2021-02-22 00:00:00
1.261706382,2021-02-22 01:00:00
1.130047461,2021-02-22 02:00:00
0.719778924,2021-02-22 03:00:00
0.7743277,2021-02-22 04:00:00
0.819580354,2021-02-22 05:00:00
0.484284299,2021-02-22 06:00:00
0.499282647,2021-02-22 07:00:00
0.059229795,2021-02-22 08:00:00
0.528923203,2021-02-22 09:00:00
0.665235663,2021-02-22 10:00:00
0.652128887,2021-02-22 11:00:00
0.457231478,2021-02-22 12:00:00
0.47794919,2021-02-22 13:00:00
0.919018925,2021-02-22 14:00:00
1.290846862,2021-02-22 15:00:00
1.413787889,2021-02-22 16:00:00
0.659267543,2021-02-22 17:00:00
1.003578235,2021-02-22 18:00:00
1.303649219,2021-02-22 19:00:00
1.607495329,2021-02-22 20:00:00
1.988721834,2021-02-22 21:00:00
1.929206682,2021-02-22 22:00:00
1.756121027,2021-02-22 23:00:00
1.583282541,2021-02-23 00:00:00
1.435567992,2021-02-23 01:00:00
1.56794377,2021-02-23 02:00:00
1.935969936,2021-02-23 03:00:00
1.725956168,2021-02-23 04:00:00
1.696418583,2021-02-23 05:00:00
1.431994852,2021-02-23 06:00:00
1.682771991,2021-02-23 07:00:00
1.304859924,2021-02-23 08:00:00
0.827880974,2021-02-23 09:00:00
0.627257791,2021-02-23 10:00:00
0.175925962,2021-02-23 11:00:00
1.228111025,2021-02-23 12:00:00
2.520960598,2021-02-23 13:00:00
3.86372072,2021-02-23 14:00:00
5.120995263,2021-02-23 15:00:00
5.625874085,2021-02-23 16:00:00
4.688281875,2021-02-23 17:00:00
4.46351932,2021-02-23 18:00:00
5.639918829,2021-02-23 19:00:00
5.593803358,2021-02-23 20:00:00
4.571842816,2021-02-23 21:00:00
3.940734288,2021-02-23 22:00:00
2.834301476,2021-02-23 23:00:00
1.403065169,2021-02-24 00:00:00
1.150653954,2021-02-24 01:00:00
1.626319528,2021-02-24 02:00:00
1.53273868,2021-02-24 03:00:00
1.26404939,2021-02-24 04:00:00
0.71762095,2021-02-24 05:00:00
0.229963311,2021-02-24 06:00:00
0.70590151,2021-02-24 07:00:00
0.929103318,2021-02-24 08:00:00
0.839358589,2021-02-24 09:00:00
0.656201111,2021-02-24 10:00:00
0.509786147,2021-02-24 11:00:00
1.238809819,2021-02-24 12:00:00
1.495420881,2021-02-24 13:00:00
2.104261158,2021-02-24 14:00:00
3.420760692,2021-02-24 15:00:00
4.394192589,2021-02-24 16:00:00
5.11542246,2021-02-24 17:00:00
5.17483599,2021-02-24 18:00:00
4.548639603,2021-02-24 19:00:00
3.456504908,2021-02-24 20:00:00
2.751973857,2021-02-24 21:00:00
2.224941464,2021-02-24 22:00:00
1.434594021,2021-02-24 23:00:00
1.017868015,2021-02-25 00:00:00
0.314722979,2021-02-25 01:00:00
0.131182909,2021-02-25 02:00:00
0.5578743,2021-02-25 03:00:00
0.772897286,2021-02-25 04:00:00
0.140090583,2021-02-25 05:00:00
0.500033118,2021-02-25 06:00:00
0.208286154,2021-02-25 07:00:00
0.258839598,2021-02-25 08:00:00
0.635218577,2021-02-25 09:00:00
0.842105291,2021-02-25 10:00:00
0.696509718,2021-02-25 11:00:00
0.581255066,2021-02-25 12:00:00
0.279444973,2021-02-25 13:00:00
0.449514442,2021-02-25 14:00:00
1.048470583,2021-02-25 15:00:00
1.711887351,2021-02-25 16:00:00
0.929549063,2021-02-25 17:00:00
0.533471739,2021-02-25 18:00:00
1.545225417,2021-02-25 19:00:00
2.006357351,2021-02-25 20:00:00
1.934442918,2021-02-25 21:00:00
2.268441688,2021-02-25 22:00:00
2.155850068,2021-02-25 23:00:00
1.941594149,2021-02-26 00:00:00
1.681220339,2021-02-26 01:00:00
1.796226988,2021-02-26 02:00:00
1.867939411,2021-02-26 03:00:00
1.875317057,2021-02-26 04:00:00
1.181532233,2021-02-26 05:00:00
0.889105278,2021-02-26 06:00:00
1.706243451,2021-02-26 07:00:00
2.137985884,2021-02-26 08:00:00
2.021330721,2021-02-26 09:00:00
1.388545305,2021-02-26 10:00:00
1.585515268,2021-02-26 11:00:00
1.854616556,2021-02-26 12:00:00
1.616659327,2021-02-26 13:00:00
1.056193007,2021-02-26 14:00:00
0.565394963,2021-02-26 15:00:00
1.499056774,2021-02-26 16:00:00
0.984082319,2021-02-26 17:00:00
2.733695154,2021-02-26 18:00:00
3.765774779,2021-02-26 19:00:00
3.327523352,2021-02-26 20:00:00
3.35226185,2021-02-26 21:00:00
3.32863944,2021-02-26 22:00:00
3.362997641,2021-02-26 23:00:00
2.671659959,2021-02-27 00:00:00
2.183304887,2021-02-27 01:00:00
2.024335776,2021-02-27 02:00:00
1.715678253,2021-02-27 03:00:00
1.68628486,2021-02-27 04:00:00
1.96264355,2021-02-27 05:00:00
1.225192538,2021-02-27 06:00:00
2.312544772,2021-02-27 07:00:00
3.384479263,2021-02-27 08:00:00
5.198731372,2021-02-27 09:00:00
6.151887892,2021-02-27 10:00:00
6.76595682,2021-02-27 11:00:00
6.246090204,2021-02-27 12:00:00
5.878770819,2021-02-27 13:00:00
5.800585091,2021-02-27 14:00:00
5.540549849,2021-02-27 15:00:00
4.77847463,2021-02-27 16:00:00
4.281997227,2021-02-27 17:00:00
3.436432833,2021-02-27 18:00:00
2.635731889,2021-02-27 19:00:00
1.87280686,2021-02-27 20:00:00
1.828817818,2021-02-27 21:00:00
1.267832595,2021-02-27 22:00:00
1.235382735,2021-02-27 23:00:00
13.16588196273412,2021-02-28 00:00:00
0.838131167,2021-02-28 01:00:00
1.178520564,2021-02-28 02:00:00
1.427841236,2021-02-28 03:00:00
1.235809709,2021-02-28 04:00:00
1.087705727,2021-02-28 05:00:00
1.828546092,2021-02-28 06:00:00
1.942416132,2021-02-28 07:00:00
1.727802387,2021-02-28 08:00:00
2.234436856,2021-02-28 09:00:00
2.745043497,2021-02-28 10:00:00
2.686717539,2021-02-28 11:00:00
3.300046513,2021-02-28 12:00:00
4.080071539,2021-02-28 13:00:00
4.009354233,2021-02-28 14:00:00
4.306416271,2021-02-28 15:00:00
4.541025283,2021-02-28 16:00:00
4.029341934,2021-02-28 17:00:00
3.117765288,2021-02-28 18:00:00
2.700138423,2021-02-28 19:00:00
2.051032613,2021-02-28 20:00:00
14.185207114757919,2021-02-28 21:00:00
1.054711069,2021-02-28 22:00:00
0.866449644,2021-02-28 23:00:00
0.813758124,2021-03-01 00:00:00
0.674508696,2021-03-01 01:00:00
0.703545712,2021-03-01 02:00:00
0.772047291,2021-03-01 03:00:00
1.253965751,2021-03-01 04:00:00
1.300734233,2021-03-01 05:00:00
0.991274328,2021-03-01 06:00:00
0.965420198,2021-03-01 07:00:00
0.73285778,2021-03-01 08:00:00
0.697351421,2021-03-01 09:00:00
0.734920397,2021-03-01 10:00:00
0.497777645,2021-03-01 11:00:00
0.222125745,2021-03-01 12:00:00
0.178233034,2021-03-01 13:00:00
0.57359632,2021-03-01 14:00:00
1.418994948,2021-03-01 15:00:00
2.484432418,2021-03-01 16:00:00
2.156798468,2021-03-01 17:00:00
2.738719483,2021-03-01 18:00:00
2.582495331,2021-03-01 19:00:00
2.684967833,2021-03-01 20:00:00
2.671058016,2021-03-01 21:00:00
2.470639894,2021-03-01 22:00:00
2.316482266,2021-03-01 23:00:00
2.189598582,2021-03-02 00:00:00
1.828901695,2021-03-02 01:00:00
1.697007218,2021-03-02 02:00:00
1.50250603,2021-03-02 03:00:00
1.208748868,2021-03-02 04:00:00
0.729365086,2021-03-02 05:00:00
0.819679986,2021-03-02 06:00:00
0.634212913,2021-03-02 07:00:00
0.362057818,2021-03-02 08:00:00
0.648984471,2021-03-02 09:00:00
0.90003217,2021-03-02 10:00:00
1.130636957,2021-03-02 11:00:00
1.947019111,2021-03-02 12:00:00
2.863280411,2021-03-02 13:00:00
3.24381834,2021-03-02 14:00:00
3.291001858,2021-03-02 15:00:00
3.1961634,2021-03-02 16:00:00
2.075453822,2021-03-02 17:00:00
1.897145354,2021-03-02 18:00:00
1.210366338,2021-03-02 19:00:00
0.753212183,2021-03-02 20:00:00
0.600250841,2021-03-02 21:00:00
1.037442628,2021-03-02 22:00:00
1.776172895,2021-03-02 23:00:00
1.866408061,2021-03-03 00:00:00
1.816459882,2021-03-03 01:00:00
1.630812479,2021-03-03 02:00:00
1.78920499,2021-03-03 03:00:00
1.748405122,2021-03-03 04:00:00
1.749099418,2021-03-03 05:00:00
1.665854107,2021-03-03 06:00:00
