windspeed,date
1.947986837,2021-07-12 04:00:00
4.172910006,2021-07-12 05:00:00
3.22391264,2021-07-12 06:00:00
2.907415384,2021-07-12 07:00:00
2.768536132,2021-07-12 08:00:00
2.863766945,2021-07-12 09:00:00
2.934761764,2021-07-12 10:00:00
2.386353507,2021-07-12 11:00:00
1.698445228,2021-07-12 12:00:00
1.355216501,2021-07-12 13:00:00
0.864704259,2021-07-12 14:00:00
0.763019974,2021-07-12 15:00:00
0.754867103,2021-07-12 16:00:00
0.541182192,2021-07-12 17:00:00
1.194396971,2021-07-12 18:00:00
1.58604522,2021-07-12 19:00:00
2.084828487,2021-07-12 20:00:00
1.987861129,2021-07-12 21:00:00
1.335418218,2021-07-12 22:00:00
1.043209537,2021-07-12 23:00:00
0.974426378,2021-07-13 00:00:00
0.963086873,2021-07-13 01:00:00
0.974426378,2021-07-13 02:00:00
1.134968519,2021-07-13 03:00:00
1.136187301,2021-07-13 04:00:00
1.498170605,2021-07-13 05:00:00
1.264183813,2021-07-13 06:00:00
1.291408493,2021-07-13 07:00:00
1.105861107,2021-07-13 08:00:00
1.102781103,2021-07-13 09:00:00
1.061060688,2021-07-13 10:00:00
1.256791911,2021-07-13 11:00:00
1.533169084,2021-07-13 12:00:00
1.351679154,2021-07-13 13:00:00
1.07656747,2021-07-13 14:00:00
1.107898384,2021-07-13 15:00:00
0.673948353,2021-07-13 16:00:00
0.802867277,2021-07-13 17:00:00
1.008242237,2021-07-13 18:00:00
1.218703631,2021-07-13 19:00:00
1.356198576,2021-07-13 20:00:00
1.734343025,2021-07-13 21:00:00
1.743129395,2021-07-13 22:00:00
0.952067794,2021-07-13 23:00:00
0.288803736,2021-07-14 00:00:00
0.045446412,2021-07-14 01:00:00
0.317480094,2021-07-14 02:00:00
0.725417706,2021-07-14 03:00:00
0.983736804,2021-07-14 04:00:00
0.720793635,2021-07-14 05:00:00
0.340864486,2021-07-14 06:00:00
1.010259607,2021-07-14 07:00:00
0.871661172,2021-07-14 08:00:00
1.838404341,2021-07-14 09:00:00
2.390652011,2021-07-14 10:00:00
2.490358299,2021-07-14 11:00:00
2.265125393,2021-07-14 12:00:00
2.112856949,2021-07-14 13:00:00
2.283081138,2021-07-14 14:00:00
2.559135111,2021-07-14 15:00:00
